date,home_team,away_team,team,scorer,minute,own_goal,penalty
2025-03-20,Gabon,Seychelles,Gabon,Denis Bouanga,30,FALSE,FALSE
2025-03-20,Gabon,Seychelles,Gabon,Denis Bouanga,63,FALSE,FALSE
2025-03-20,Gambia,Kenya,Gambia,Musa Barrow,55,FALSE,FALSE
2025-03-20,Gambia,Kenya,Gambia,Yankuba Minteh,61,FALSE,FALSE
2025-03-20,Gambia,Kenya,Kenya,Michael Olunga,69,FALSE,TRUE
2025-03-20,Gambia,Kenya,Kenya,Mohammed Bajaber,75,FALSE,FALSE
2025-03-20,Gambia,Kenya,Gambia,Musa Barrow,84,FALSE,FALSE
2025-03-20,Gambia,Kenya,Kenya,William Wilson,90,FALSE,FALSE
2025-03-20,Greece,Scotland,Scotland,Scott McTominay,33,FALSE,TRUE
2025-03-20,Iran,United Arab Emirates,Iran,Sardar Azmoun,45,FALSE,FALSE
2025-03-20,Iran,United Arab Emirates,Iran,Mohammad Mohebi,70,FALSE,FALSE
2025-03-20,Iraq,Kuwait,Kuwait,Yousef Nasser,39,FALSE,FALSE
2025-03-20,Iraq,Kuwait,Kuwait,Yousef Nasser,70,FALSE,FALSE
2025-03-20,Iraq,Kuwait,Iraq,Akam Hashim,90,FALSE,FALSE
2025-03-20,Iraq,Kuwait,Iraq,Ibrahim Bayesh,90,FALSE,FALSE
2025-03-20,Italy,Germany,Italy,Sandro Tonali,9,FALSE,FALSE
2025-03-20,Italy,Germany,Germany,Tim Kleindienst,49,FALSE,FALSE
2025-03-20,Italy,Germany,Germany,Leon Goretzka,76,FALSE,FALSE
2025-03-20,Japan,Bahrain,Japan,Daichi Kamada,66,FALSE,FALSE
2025-03-20,Japan,Bahrain,Japan,Takefusa Kubo,87,FALSE,FALSE
2025-03-20,Jordan,Palestine,Jordan,Yazan Al-Arab,3,FALSE,FALSE
2025-03-20,Jordan,Palestine,Jordan,Abdallah Nasib,11,FALSE,FALSE
2025-03-20,Jordan,Palestine,Palestine,Tamer Seyam,33,FALSE,FALSE
2025-03-20,Jordan,Palestine,Jordan,Musa Al-Taamari,45,FALSE,FALSE
2025-03-20,Kosovo,Iceland,Kosovo,Lumbardh Dellova,19,FALSE,FALSE
2025-03-20,Kosovo,Iceland,Iceland,Orri Óskarsson,22,FALSE,FALSE
2025-03-20,Kosovo,Iceland,Kosovo,Elvis Rexhbeçaj,58,FALSE,FALSE
2025-03-20,Libya,Angola,Libya,Muaid Ellafi,74,FALSE,FALSE
2025-03-20,Libya,Angola,Angola,Fredy,90,FALSE,FALSE
2025-03-20,Malawi,Namibia,Namibia,Prins Tjiueza,40,FALSE,FALSE
2025-03-20,Mozambique,Uganda,Mozambique,Pepo Santos,3,FALSE,FALSE
2025-03-20,Mozambique,Uganda,Uganda,Muhammad Shaban,7,FALSE,FALSE
2025-03-20,Mozambique,Uganda,Mozambique,Pepo Santos,16,FALSE,FALSE
2025-03-20,Mozambique,Uganda,Mozambique,Stanley Ratifo,45,FALSE,FALSE
2025-03-20,Netherlands,Spain,Spain,Nico Williams,9,FALSE,FALSE
2025-03-20,Netherlands,Spain,Netherlands,Cody Gakpo,28,FALSE,FALSE
2025-03-20,Netherlands,Spain,Netherlands,Tijjani Reijnders,46,FALSE,FALSE
2025-03-20,Netherlands,Spain,Spain,Mikel Merino,90,FALSE,FALSE
2025-03-20,Paraguay,Chile,Paraguay,Omar Alderete,60,FALSE,FALSE
2025-03-20,Peru,Bolivia,Peru,Andy Polo,37,FALSE,FALSE
2025-03-20,Peru,Bolivia,Peru,Paolo Guerrero,45,FALSE,FALSE
2025-03-20,Peru,Bolivia,Bolivia,Miguel Terceros,58,FALSE,TRUE
2025-03-20,Peru,Bolivia,Peru,Edison Flores,82,FALSE,FALSE
2025-03-20,Qatar,North Korea,Qatar,Akram Afif,17,FALSE,FALSE
2025-03-20,Qatar,North Korea,Qatar,Ahmed Al Ganehi,23,FALSE,FALSE
2025-03-20,Qatar,North Korea,Qatar,Kim Yu-song,34,TRUE,FALSE
2025-03-20,Qatar,North Korea,Qatar,Ahmed Al-Rawi,56,FALSE,FALSE
2025-03-20,Qatar,North Korea,Qatar,Ahmed Alaaeldin,66,FALSE,FALSE
2025-03-20,Qatar,North Korea,North Korea,Pak Kwang-hun,86,FALSE,FALSE
2025-03-20,Saudi Arabia,China PR,Saudi Arabia,Salem Al-Dawsari,50,FALSE,FALSE
2025-03-20,Sierra Leone,Guinea-Bissau,Sierra Leone,Mustapha Bundu,19,FALSE,FALSE
2025-03-20,Sierra Leone,Guinea-Bissau,Sierra Leone,Musa Noah Kamara,61,FALSE,FALSE
2025-03-20,Sierra Leone,Guinea-Bissau,Guinea-Bissau,Tamble Monteiro,68,FALSE,FALSE
2025-03-20,Sierra Leone,Guinea-Bissau,Sierra Leone,Ibrahim Turay,90,FALSE,FALSE
2025-03-20,South Korea,Oman,South Korea,Hwang Hee-chan,41,FALSE,FALSE
2025-03-20,South Korea,Oman,Oman,Ali Al-Busaidi,80,FALSE,FALSE
2025-03-20,Turkey,Hungary,Turkey,Orkun Kökçü,9,FALSE,FALSE
2025-03-20,Turkey,Hungary,Hungary,András Schäfer,25,FALSE,FALSE
2025-03-20,Turkey,Hungary,Turkey,Kerem Aktürkoğlu,69,FALSE,FALSE
2025-03-20,Turkey,Hungary,Turkey,İrfan Can Kahveci,73,FALSE,FALSE
2025-03-20,Ukraine,Belgium,Belgium,Romelu Lukaku,40,FALSE,FALSE
2025-03-20,Ukraine,Belgium,Ukraine,Oleksiy Hutsulyak,66,FALSE,FALSE
2025-03-20,Ukraine,Belgium,Ukraine,Vladyslav Vanat,73,FALSE,FALSE
2025-03-20,Ukraine,Belgium,Ukraine,Illya Zabarnyi,78,FALSE,FALSE
2025-03-20,Uzbekistan,Kyrgyzstan,Uzbekistan,Khojiakbar Alijonov,40,FALSE,FALSE
2025-03-20,Zimbabwe,Benin,Benin,Steve Mounié,12,FALSE,FALSE
2025-03-20,Zimbabwe,Benin,Benin,Dodo Dokou,35,FALSE,FALSE
2025-03-20,Zimbabwe,Benin,Zimbabwe,Marshall Munetsi,44,FALSE,FALSE
2025-03-20,Zimbabwe,Benin,Zimbabwe,Knowledge Musona,59,FALSE,FALSE
2025-03-21,Andorra,Latvia,Latvia,Dario Šits,58,FALSE,FALSE
2025-03-21,Botswana,Algeria,Algeria,Amine Gouiri,44,FALSE,FALSE
2025-03-21,Botswana,Algeria,Algeria,Mohamed El Amine Amoura,52,FALSE,FALSE
2025-03-21,Botswana,Algeria,Botswana,Tebogo Kopelang,70,FALSE,FALSE
2025-03-21,Botswana,Algeria,Algeria,Mohamed El Amine Amoura,74,FALSE,FALSE
2025-03-21,Burkina Faso,Djibouti,Burkina Faso,Josué Tiendrébéogo,12,FALSE,FALSE
2025-03-21,Burkina Faso,Djibouti,Burkina Faso,Bertrand Traoré,33,FALSE,FALSE
2025-03-21,Burkina Faso,Djibouti,Burkina Faso,Mohamed Zougrana,47,FALSE,FALSE
2025-03-21,Burkina Faso,Djibouti,Burkina Faso,Lassina Traoré,67,FALSE,FALSE
2025-03-21,Burkina Faso,Djibouti,Djibouti,Samuel Akinbinu,88,FALSE,TRUE
2025-03-21,Burundi,Ivory Coast,Ivory Coast,Evann Guessand,16,FALSE,FALSE
2025-03-21,Cyprus,San Marino,Cyprus,Ioannis Pittas,55,FALSE,FALSE
2025-03-21,Cyprus,San Marino,Cyprus,Andronikos Kakoullis,86,FALSE,FALSE
2025-03-21,DR Congo,South Sudan,DR Congo,Théo Bongonda,45,FALSE,FALSE
2025-03-21,Ecuador,Venezuela,Ecuador,Enner Valencia,39,FALSE,FALSE
2025-03-21,Ecuador,Venezuela,Ecuador,Enner Valencia,46,FALSE,FALSE
2025-03-21,Ecuador,Venezuela,Venezuela,Jhonder Cádiz,90,FALSE,FALSE
2025-03-21,England,Albania,England,Myles Lewis-Skelly,20,FALSE,FALSE
2025-03-21,England,Albania,England,Harry Kane,77,FALSE,FALSE
2025-03-21,Equatorial Guinea,São Tomé and Príncipe,Equatorial Guinea,Emilio Nsue,14,FALSE,FALSE
2025-03-21,Equatorial Guinea,São Tomé and Príncipe,Equatorial Guinea,Iban Salvador,17,FALSE,FALSE
2025-03-21,Ethiopia,Egypt,Egypt,Mohamed Salah,31,FALSE,FALSE
2025-03-21,Ethiopia,Egypt,Egypt,Ahmed Sayed,40,FALSE,FALSE
2025-03-21,Ghana,Chad,Ghana,Antoine Semenyo,2,FALSE,FALSE
2025-03-21,Ghana,Chad,Ghana,Iñaki Williams,31,FALSE,FALSE
2025-03-21,Ghana,Chad,Ghana,Jordan Ayew,36,FALSE,TRUE
2025-03-21,Ghana,Chad,Ghana,Mohammed Salisu,56,FALSE,FALSE
2025-03-21,Ghana,Chad,Ghana,Ernest Nuamah,68,FALSE,FALSE
2025-03-21,Malta,Finland,Finland,Oliver Antman,38,FALSE,FALSE
2025-03-21,Morocco,Niger,Niger,Youssouf Oumarou,47,FALSE,FALSE
2025-03-21,Morocco,Niger,Morocco,Ismael Saibari,59,FALSE,FALSE
2025-03-21,Morocco,Niger,Morocco,Bilal El Khannouss,90,FALSE,FALSE
2025-03-21,New Caledonia,Tahiti,New Caledonia,Georges Gope-Fenepej,50,FALSE,FALSE
2025-03-21,New Caledonia,Tahiti,New Caledonia,Georges Gope-Fenepej,76,FALSE,FALSE
2025-03-21,New Caledonia,Tahiti,New Caledonia,Lues Waya,90,FALSE,FALSE
2025-03-21,New Zealand,Fiji,New Zealand,Chris Wood,6,FALSE,FALSE
2025-03-21,New Zealand,Fiji,New Zealand,Sarpreet Singh,16,FALSE,FALSE
2025-03-21,New Zealand,Fiji,New Zealand,Tyler Bindon,23,FALSE,FALSE
2025-03-21,New Zealand,Fiji,New Zealand,Tim Payne,32,FALSE,FALSE
2025-03-21,New Zealand,Fiji,New Zealand,Chris Wood,56,FALSE,FALSE
2025-03-21,New Zealand,Fiji,New Zealand,Chris Wood,60,FALSE,FALSE
2025-03-21,New Zealand,Fiji,New Zealand,Kosta Barbarouses,73,FALSE,FALSE
2025-03-21,Poland,Lithuania,Poland,Robert Lewandowski,81,FALSE,FALSE
2025-03-21,Romania,Bosnia and Herzegovina,Bosnia and Herzegovina,Armin Gigović,14,FALSE,FALSE
2025-03-21,Rwanda,Nigeria,Nigeria,Victor Osimhen,11,FALSE,FALSE
2025-03-21,Rwanda,Nigeria,Nigeria,Victor Osimhen,45,FALSE,FALSE
2025-03-21,Uruguay,Argentina,Argentina,Thiago Almada,68,FALSE,FALSE
2025-03-22,Czech Republic,Faroe Islands,Czech Republic,Patrik Schick,25,FALSE,FALSE
2025-03-22,Czech Republic,Faroe Islands,Faroe Islands,Gunnar Vatnhamar,83,FALSE,FALSE
2025-03-22,Czech Republic,Faroe Islands,Czech Republic,Patrik Schick,85,FALSE,FALSE
2025-03-22,Israel,Estonia,Estonia,Maksim Paskotši,10,FALSE,FALSE
2025-03-22,Israel,Estonia,Israel,Karl Hein,23,TRUE,FALSE
2025-03-22,Israel,Estonia,Israel,Eli Dasa,75,FALSE,FALSE
2025-03-22,Liechtenstein,North Macedonia,North Macedonia,Aleksandar Trajkovski,7,FALSE,FALSE
2025-03-22,Liechtenstein,North Macedonia,North Macedonia,Visar Musliu,42,FALSE,FALSE
2025-03-22,Liechtenstein,North Macedonia,North Macedonia,Bojan Miovski,84,FALSE,FALSE
2025-03-22,Moldova,Norway,Norway,Julian Ryerson,5,FALSE,FALSE
2025-03-22,Moldova,Norway,Norway,Erling Haaland,23,FALSE,FALSE
2025-03-22,Moldova,Norway,Norway,Thelo Aasgaard,38,FALSE,FALSE
2025-03-22,Moldova,Norway,Norway,Alexander Sørloth,43,FALSE,FALSE
2025-03-22,Moldova,Norway,Norway,Aron Dønnum,69,FALSE,FALSE
2025-03-22,Montenegro,Gibraltar,Gibraltar,Dan Bent,13,FALSE,FALSE
2025-03-22,Montenegro,Gibraltar,Montenegro,Stevan Jovetić,22,FALSE,FALSE
2025-03-22,Montenegro,Gibraltar,Montenegro,Marko Tući,70,FALSE,FALSE
2025-03-22,Montenegro,Gibraltar,Montenegro,Adam Marušić,73,FALSE,FALSE
2025-03-22,Togo,Mauritania,Togo,Thibault Klidjé,4,FALSE,FALSE
2025-03-22,Togo,Mauritania,Mauritania,Aboubakary Koïta,52,FALSE,FALSE
2025-03-22,Togo,Mauritania,Mauritania,Abdallahi Mahmoud,55,FALSE,FALSE
2025-03-22,Togo,Mauritania,Togo,Kévin Denkey,69,FALSE,FALSE
2025-03-22,Wales,Kazakhstan,Wales,Daniel James,9,FALSE,FALSE
2025-03-22,Wales,Kazakhstan,Kazakhstan,Askhat Tagybergen,32,FALSE,TRUE
2025-03-22,Wales,Kazakhstan,Wales,Ben Davies,47,FALSE,FALSE
2025-03-22,Wales,Kazakhstan,Wales,Rabbi Matondo,90,FALSE,FALSE
2025-03-23,Belgium,Ukraine,Belgium,Maxim De Cuyper,70,FALSE,FALSE
2025-03-23,Belgium,Ukraine,Belgium,Romelu Lukaku,75,FALSE,FALSE
2025-03-23,Belgium,Ukraine,Belgium,Romelu Lukaku,86,FALSE,FALSE
2025-03-23,Eswatini,Mauritius,Eswatini,Philani Mkhontfo,13,FALSE,FALSE
2025-03-23,Eswatini,Mauritius,Eswatini,Philani Mkhontfo,18,FALSE,FALSE
2025-03-23,Eswatini,Mauritius,Mauritius,Lindsay Rose,47,FALSE,FALSE
2025-03-23,Eswatini,Mauritius,Mauritius,Yannick Aristide,50,FALSE,FALSE
2025-03-23,Eswatini,Mauritius,Eswatini,Mayibongwe Mabuza,75,FALSE,FALSE
2025-03-23,Eswatini,Mauritius,Mauritius,Emmanuel Vincent,90,FALSE,FALSE
2025-03-23,France,Croatia,France,Michael Olise,52,FALSE,FALSE
2025-03-23,France,Croatia,France,Ousmane Dembélé,80,FALSE,FALSE
2025-03-23,Georgia,Armenia,Georgia,Varazdat Haroyan,4,TRUE,FALSE
2025-03-23,Georgia,Armenia,Georgia,Georges Mikautadze,14,FALSE,FALSE
2025-03-23,Georgia,Armenia,Georgia,Giorgi Chakvetadze,23,FALSE,FALSE
2025-03-23,Georgia,Armenia,Georgia,Otar Kiteishvili,27,FALSE,FALSE
2025-03-23,Georgia,Armenia,Georgia,Georges Mikautadze,35,FALSE,FALSE
2025-03-23,Georgia,Armenia,Armenia,Edgar Sevikyan,48,FALSE,FALSE
2025-03-23,Georgia,Armenia,Georgia,Khvicha Kvaratskhelia,62,FALSE,FALSE
2025-03-23,Germany,Italy,Germany,Joshua Kimmich,30,FALSE,TRUE
2025-03-23,Germany,Italy,Germany,Jamal Musiala,36,FALSE,FALSE
2025-03-23,Germany,Italy,Germany,Tim Kleindienst,45,FALSE,FALSE
2025-03-23,Germany,Italy,Italy,Moise Kean,49,FALSE,FALSE
2025-03-23,Germany,Italy,Italy,Moise Kean,69,FALSE,FALSE
2025-03-23,Germany,Italy,Italy,Giacomo Raspadori,90,FALSE,TRUE
2025-03-23,Hungary,Turkey,Turkey,Hakan Çalhanoğlu,37,FALSE,TRUE
2025-03-23,Hungary,Turkey,Turkey,Arda Güler,39,FALSE,FALSE
2025-03-23,Hungary,Turkey,Turkey,Abdülkerim Bardakcı,90,FALSE,FALSE
2025-03-23,Iceland,Kosovo,Iceland,Orri Óskarsson,2,FALSE,FALSE
2025-03-23,Iceland,Kosovo,Kosovo,Vedat Muriqi,35,FALSE,FALSE
2025-03-23,Iceland,Kosovo,Kosovo,Vedat Muriqi,45,FALSE,FALSE
2025-03-23,Iceland,Kosovo,Kosovo,Vedat Muriqi,79,FALSE,FALSE
2025-03-23,Kenya,Gabon,Gabon,Pierre-Emerick Aubameyang,16,FALSE,FALSE
2025-03-23,Kenya,Gabon,Gabon,Pierre-Emerick Aubameyang,52,FALSE,TRUE
2025-03-23,Kenya,Gabon,Kenya,Michael Olunga,62,FALSE,FALSE
2025-03-23,Portugal,Denmark,Portugal,Joachim Andersen,38,TRUE,FALSE
2025-03-23,Portugal,Denmark,Denmark,Rasmus Kristensen,56,FALSE,FALSE
2025-03-23,Portugal,Denmark,Portugal,Cristiano Ronaldo,72,FALSE,FALSE
2025-03-23,Portugal,Denmark,Denmark,Christian Eriksen,76,FALSE,FALSE
2025-03-23,Portugal,Denmark,Portugal,Francisco Trincão,86,FALSE,FALSE
2025-03-23,Portugal,Denmark,Portugal,Francisco Trincão,91,FALSE,FALSE
2025-03-23,Portugal,Denmark,Portugal,Gonçalo Ramos,115,FALSE,FALSE
2025-03-23,Republic of Ireland,Bulgaria,Bulgaria,Valentin Antov,30,FALSE,FALSE
